"Bore ID","Date","Variable","Result (m)","Quality Code","Agency"
"GW403746.3.3",2015-09-04 00:00:00.0,"RSWL (mAHD)",81.13,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-04 00:00:00.0,"SWL",25.13,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-05 00:00:00.0,"DTW",24.12,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-05 00:00:00.0,"RSWL (mAHD)",81.14,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-05 00:00:00.0,"SWL",25.12,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-06 00:00:00.0,"DTW",24.12,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-06 00:00:00.0,"RSWL (mAHD)",81.14,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-06 00:00:00.0,"SWL",25.12,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-07 00:00:00.0,"DTW",24.10,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-07 00:00:00.0,"RSWL (mAHD)",81.16,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-07 00:00:00.0,"SWL",25.10,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-08 00:00:00.0,"DTW",24.05,"quality-A","WaterNSW"
"GW403746.3.3",2015-09-08 00:00:00.0,"RSWL (mAHD)",81.21,"quality-A","WaterNSW"
"GW403746.3.3",2015-09-08 00:00:00.0,"SWL",25.05,"quality-A","WaterNSW"
"GW403746.3.3",2015-09-09 00:00:00.0,"DTW",24.11,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-09 00:00:00.0,"RSWL (mAHD)",81.15,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-09 00:00:00.0,"SWL",25.11,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-10 00:00:00.0,"DTW",24.11,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-10 00:00:00.0,"RSWL (mAHD)",81.15,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-10 00:00:00.0,"SWL",25.11,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-11 00:00:00.0,"DTW",24.10,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-11 00:00:00.0,"RSWL (mAHD)",81.16,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-11 00:00:00.0,"SWL",25.10,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-12 00:00:00.0,"DTW",24.09,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-12 00:00:00.0,"RSWL (mAHD)",81.17,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-12 00:00:00.0,"SWL",25.09,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-13 00:00:00.0,"DTW",24.07,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-13 00:00:00.0,"RSWL (mAHD)",81.19,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-13 00:00:00.0,"SWL",25.07,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-14 00:00:00.0,"DTW",24.06,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-14 00:00:00.0,"RSWL (mAHD)",81.20,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-14 00:00:00.0,"SWL",25.06,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-15 00:00:00.0,"DTW",24.04,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-15 00:00:00.0,"RSWL (mAHD)",81.22,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-15 00:00:00.0,"SWL",25.04,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-16 00:00:00.0,"DTW",24.06,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-16 00:00:00.0,"RSWL (mAHD)",81.20,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-16 00:00:00.0,"SWL",25.06,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-17 00:00:00.0,"DTW",24.06,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-17 00:00:00.0,"RSWL (mAHD)",81.20,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-17 00:00:00.0,"SWL",25.06,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-18 00:00:00.0,"DTW",24.06,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-18 00:00:00.0,"RSWL (mAHD)",81.20,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-18 00:00:00.0,"SWL",25.06,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-19 00:00:00.0,"DTW",24.05,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-19 00:00:00.0,"RSWL (mAHD)",81.21,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-19 00:00:00.0,"SWL",25.05,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-20 00:00:00.0,"DTW",24.03,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-20 00:00:00.0,"RSWL (mAHD)",81.23,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-20 00:00:00.0,"SWL",25.03,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-21 00:00:00.0,"DTW",24.01,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-21 00:00:00.0,"RSWL (mAHD)",81.25,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-21 00:00:00.0,"SWL",25.01,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-22 00:00:00.0,"DTW",24.03,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-22 00:00:00.0,"RSWL (mAHD)",81.23,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-22 00:00:00.0,"SWL",25.03,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-23 00:00:00.0,"DTW",24.05,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-23 00:00:00.0,"RSWL (mAHD)",81.21,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-23 00:00:00.0,"SWL",25.05,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-24 00:00:00.0,"DTW",24.04,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-24 00:00:00.0,"RSWL (mAHD)",81.22,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-24 00:00:00.0,"SWL",25.04,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-25 00:00:00.0,"DTW",24.04,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-25 00:00:00.0,"RSWL (mAHD)",81.22,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-25 00:00:00.0,"SWL",25.04,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-26 00:00:00.0,"DTW",24.02,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-26 00:00:00.0,"RSWL (mAHD)",81.24,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-26 00:00:00.0,"SWL",25.02,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-27 00:00:00.0,"DTW",24.01,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-27 00:00:00.0,"RSWL (mAHD)",81.25,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-27 00:00:00.0,"SWL",25.01,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-28 00:00:00.0,"DTW",24.00,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-28 00:00:00.0,"RSWL (mAHD)",81.26,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-28 00:00:00.0,"SWL",25.00,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-29 00:00:00.0,"DTW",23.99,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-29 00:00:00.0,"RSWL (mAHD)",81.27,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-29 00:00:00.0,"SWL",24.99,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-30 00:00:00.0,"DTW",24.00,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-30 00:00:00.0,"RSWL (mAHD)",81.26,"quality-B","WaterNSW"
"GW403746.3.3",2015-09-30 00:00:00.0,"SWL",25.00,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-01 00:00:00.0,"DTW",24.01,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-01 00:00:00.0,"RSWL (mAHD)",81.25,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-01 00:00:00.0,"SWL",25.01,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-02 00:00:00.0,"DTW",24.02,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-02 00:00:00.0,"RSWL (mAHD)",81.24,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-02 00:00:00.0,"SWL",25.02,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-03 00:00:00.0,"DTW",24.03,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-03 00:00:00.0,"RSWL (mAHD)",81.23,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-03 00:00:00.0,"SWL",25.03,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-04 00:00:00.0,"DTW",24.00,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-04 00:00:00.0,"RSWL (mAHD)",81.26,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-04 00:00:00.0,"SWL",25.00,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-05 00:00:00.0,"DTW",24.00,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-05 00:00:00.0,"RSWL (mAHD)",81.26,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-05 00:00:00.0,"SWL",25.00,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-06 00:00:00.0,"DTW",23.99,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-06 00:00:00.0,"RSWL (mAHD)",81.27,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-06 00:00:00.0,"SWL",24.99,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-07 00:00:00.0,"DTW",24.03,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-07 00:00:00.0,"RSWL (mAHD)",81.23,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-07 00:00:00.0,"SWL",25.03,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-08 00:00:00.0,"DTW",24.04,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-08 00:00:00.0,"RSWL (mAHD)",81.22,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-08 00:00:00.0,"SWL",25.04,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-09 00:00:00.0,"DTW",24.03,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-09 00:00:00.0,"RSWL (mAHD)",81.23,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-09 00:00:00.0,"SWL",25.03,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-10 00:00:00.0,"DTW",24.02,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-10 00:00:00.0,"RSWL (mAHD)",81.24,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-10 00:00:00.0,"SWL",25.02,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-11 00:00:00.0,"DTW",24.02,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-11 00:00:00.0,"RSWL (mAHD)",81.24,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-11 00:00:00.0,"SWL",25.02,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-12 00:00:00.0,"DTW",24.03,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-12 00:00:00.0,"RSWL (mAHD)",81.23,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-12 00:00:00.0,"SWL",25.03,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-13 00:00:00.0,"DTW",24.04,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-13 00:00:00.0,"RSWL (mAHD)",81.22,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-13 00:00:00.0,"SWL",25.04,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-14 00:00:00.0,"DTW",24.03,"quality-A","WaterNSW"
"GW403746.3.3",2015-10-14 00:00:00.0,"RSWL (mAHD)",81.23,"quality-A","WaterNSW"
"GW403746.3.3",2015-10-14 00:00:00.0,"SWL",25.03,"quality-A","WaterNSW"
"GW403746.3.3",2015-10-15 00:00:00.0,"DTW",24.05,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-15 00:00:00.0,"RSWL (mAHD)",81.21,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-15 00:00:00.0,"SWL",25.05,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-16 00:00:00.0,"DTW",24.05,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-16 00:00:00.0,"RSWL (mAHD)",81.21,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-16 00:00:00.0,"SWL",25.05,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-17 00:00:00.0,"DTW",24.08,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-17 00:00:00.0,"RSWL (mAHD)",81.18,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-17 00:00:00.0,"SWL",25.08,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-18 00:00:00.0,"DTW",24.09,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-18 00:00:00.0,"RSWL (mAHD)",81.17,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-18 00:00:00.0,"SWL",25.09,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-19 00:00:00.0,"DTW",24.09,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-19 00:00:00.0,"RSWL (mAHD)",81.17,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-19 00:00:00.0,"SWL",25.09,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-20 00:00:00.0,"DTW",24.09,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-20 00:00:00.0,"RSWL (mAHD)",81.17,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-20 00:00:00.0,"SWL",25.09,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-21 00:00:00.0,"DTW",24.09,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-21 00:00:00.0,"RSWL (mAHD)",81.17,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-21 00:00:00.0,"SWL",25.09,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-22 00:00:00.0,"DTW",24.12,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-22 00:00:00.0,"RSWL (mAHD)",81.14,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-22 00:00:00.0,"SWL",25.12,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-23 00:00:00.0,"DTW",24.13,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-23 00:00:00.0,"RSWL (mAHD)",81.13,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-23 00:00:00.0,"SWL",25.13,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-24 00:00:00.0,"DTW",24.14,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-24 00:00:00.0,"RSWL (mAHD)",81.12,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-24 00:00:00.0,"SWL",25.14,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-25 00:00:00.0,"DTW",24.15,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-25 00:00:00.0,"RSWL (mAHD)",81.11,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-25 00:00:00.0,"SWL",25.15,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-26 00:00:00.0,"DTW",24.17,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-26 00:00:00.0,"RSWL (mAHD)",81.09,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-26 00:00:00.0,"SWL",25.17,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-27 00:00:00.0,"DTW",24.18,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-27 00:00:00.0,"RSWL (mAHD)",81.08,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-27 00:00:00.0,"SWL",25.18,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-28 00:00:00.0,"DTW",24.19,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-28 00:00:00.0,"RSWL (mAHD)",81.07,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-28 00:00:00.0,"SWL",25.19,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-29 00:00:00.0,"DTW",24.20,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-29 00:00:00.0,"RSWL (mAHD)",81.06,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-29 00:00:00.0,"SWL",25.20,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-30 00:00:00.0,"DTW",24.20,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-30 00:00:00.0,"RSWL (mAHD)",81.06,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-30 00:00:00.0,"SWL",25.20,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-31 00:00:00.0,"DTW",24.21,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-31 00:00:00.0,"RSWL (mAHD)",81.05,"quality-B","WaterNSW"
"GW403746.3.3",2015-10-31 00:00:00.0,"SWL",25.21,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-01 00:00:00.0,"DTW",24.20,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-01 00:00:00.0,"RSWL (mAHD)",81.06,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-01 00:00:00.0,"SWL",25.20,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-02 00:00:00.0,"DTW",24.21,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-02 00:00:00.0,"RSWL (mAHD)",81.05,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-02 00:00:00.0,"SWL",25.21,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-03 00:00:00.0,"DTW",24.23,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-03 00:00:00.0,"RSWL (mAHD)",81.03,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-03 00:00:00.0,"SWL",25.23,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-04 00:00:00.0,"DTW",24.23,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-04 00:00:00.0,"RSWL (mAHD)",81.03,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-04 00:00:00.0,"SWL",25.23,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-05 00:00:00.0,"DTW",24.23,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-05 00:00:00.0,"RSWL (mAHD)",81.03,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-05 00:00:00.0,"SWL",25.23,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-06 00:00:00.0,"DTW",24.25,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-06 00:00:00.0,"RSWL (mAHD)",81.01,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-06 00:00:00.0,"SWL",25.25,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-07 00:00:00.0,"DTW",24.28,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-07 00:00:00.0,"RSWL (mAHD)",80.98,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-07 00:00:00.0,"SWL",25.28,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-08 00:00:00.0,"DTW",24.29,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-08 00:00:00.0,"RSWL (mAHD)",80.97,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-08 00:00:00.0,"SWL",25.29,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-09 00:00:00.0,"DTW",24.29,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-09 00:00:00.0,"RSWL (mAHD)",80.97,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-09 00:00:00.0,"SWL",25.29,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-10 00:00:00.0,"DTW",24.30,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-10 00:00:00.0,"RSWL (mAHD)",80.96,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-10 00:00:00.0,"SWL",25.30,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-11 00:00:00.0,"DTW",24.30,"quality-A","WaterNSW"
"GW403746.3.3",2015-11-11 00:00:00.0,"RSWL (mAHD)",80.96,"quality-A","WaterNSW"
"GW403746.3.3",2015-11-11 00:00:00.0,"SWL",25.30,"quality-A","WaterNSW"
"GW403746.3.3",2015-11-12 00:00:00.0,"DTW",24.31,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-12 00:00:00.0,"RSWL (mAHD)",80.95,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-12 00:00:00.0,"SWL",25.31,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-13 00:00:00.0,"DTW",24.32,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-13 00:00:00.0,"RSWL (mAHD)",80.94,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-13 00:00:00.0,"SWL",25.32,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-14 00:00:00.0,"DTW",24.33,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-14 00:00:00.0,"RSWL (mAHD)",80.93,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-14 00:00:00.0,"SWL",25.33,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-15 00:00:00.0,"DTW",24.34,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-15 00:00:00.0,"RSWL (mAHD)",80.92,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-15 00:00:00.0,"SWL",25.34,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-16 00:00:00.0,"DTW",24.34,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-16 00:00:00.0,"RSWL (mAHD)",80.92,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-16 00:00:00.0,"SWL",25.34,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-17 00:00:00.0,"DTW",24.34,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-17 00:00:00.0,"RSWL (mAHD)",80.92,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-17 00:00:00.0,"SWL",25.34,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-18 00:00:00.0,"DTW",24.33,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-18 00:00:00.0,"RSWL (mAHD)",80.93,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-18 00:00:00.0,"SWL",25.33,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-19 00:00:00.0,"DTW",24.33,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-19 00:00:00.0,"RSWL (mAHD)",80.93,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-19 00:00:00.0,"SWL",25.33,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-20 00:00:00.0,"DTW",24.34,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-20 00:00:00.0,"RSWL (mAHD)",80.92,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-20 00:00:00.0,"SWL",25.34,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-21 00:00:00.0,"DTW",24.36,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-21 00:00:00.0,"RSWL (mAHD)",80.90,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-21 00:00:00.0,"SWL",25.36,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-22 00:00:00.0,"DTW",24.37,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-22 00:00:00.0,"RSWL (mAHD)",80.89,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-22 00:00:00.0,"SWL",25.37,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-23 00:00:00.0,"DTW",24.36,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-23 00:00:00.0,"RSWL (mAHD)",80.90,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-23 00:00:00.0,"SWL",25.36,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-24 00:00:00.0,"DTW",24.37,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-24 00:00:00.0,"RSWL (mAHD)",80.89,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-24 00:00:00.0,"SWL",25.37,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-25 00:00:00.0,"DTW",24.36,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-25 00:00:00.0,"RSWL (mAHD)",80.90,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-25 00:00:00.0,"SWL",25.36,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-26 00:00:00.0,"DTW",24.37,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-26 00:00:00.0,"RSWL (mAHD)",80.89,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-26 00:00:00.0,"SWL",25.37,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-27 00:00:00.0,"DTW",24.39,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-27 00:00:00.0,"RSWL (mAHD)",80.87,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-27 00:00:00.0,"SWL",25.39,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-28 00:00:00.0,"DTW",24.39,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-28 00:00:00.0,"RSWL (mAHD)",80.87,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-28 00:00:00.0,"SWL",25.39,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-29 00:00:00.0,"DTW",24.39,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-29 00:00:00.0,"RSWL (mAHD)",80.87,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-29 00:00:00.0,"SWL",25.39,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-30 00:00:00.0,"DTW",24.39,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-30 00:00:00.0,"RSWL (mAHD)",80.87,"quality-B","WaterNSW"
"GW403746.3.3",2015-11-30 00:00:00.0,"SWL",25.39,"quality-B","WaterNSW"
"GW403746.3.3",2015-12-01 00:00:00.0,"DTW",24.39,"quality-B","WaterNSW"
"GW403746.3.3",2015-12-01 00:00:00.0,"RSWL (mAHD)",80.87,"quality-B","WaterNSW"
"GW403746.3.3",2015-12-01 00:00:00.0,"SWL",25.39,"quality-B","WaterNSW"
"GW403746.3.3",2015-12-02 00:00:00.0,"DTW",24.42,"quality-B","WaterNSW"
"GW403746.3.3",2015-12-02 00:00:00.0,"RSWL (mAHD)",80.84,"quality-B","WaterNSW"
"GW403746.3.3",2015-12-02 00:00:00.0,"SWL",25.42,"quality-B","WaterNSW"
"GW403746.3.3",2015-12-03 00:00:00.0,"DTW",24.40,"quality-A","WaterNSW"
"GW403746.3.3",2015-12-03 00:00:00.0,"RSWL (mAHD)",80.86,"quality-A","WaterNSW"
"GW403746.3.3",2015-12-03 00:00:00.0,"SWL",25.40,"quality-A","WaterNSW"
"GW403746.3.3",2015-12-04 00:00:00.0,"DTW",24.43,"quality-B","WaterNSW"
"GW403746.3.3",2015-12-04 00:00:00.0,"RSWL (mAHD)",80.83,"quality-B","WaterNSW"
"GW403746.3.3",2015-12-04 00:00:00.0,"SWL",25.43,"quality-B","WaterNSW"
"GW403746.3.3",2015-12-05 00:00:00.0,"DTW",24.41,"quality-B","WaterNSW"
"GW403746.3.3",2015-12-05 00:00:00.0,"RSWL (mAHD)",80.85,"quality-B","WaterNSW"
