latitude,longitude,YYYY-MM-DD,daily_rain,daily_rain_source,max_temp,max_temp_source,min_temp,min_temp_source,vp,vp_source,vp_deficit,vp_deficit_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,radiation,radiation_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,mslp,mslp_source,metadata
 -32.5500, 150.0000,2019-03-12,    0.0,25, 31.1,25, 15.7,25, 16.4,25, 19.8,26,  7.3,25,  6.2,26,  7.3,25, 5.3,26, 21.8,25, 36.3,26, 92.0,26,  5.1,26,  6.6,26, 3.0,26, 7.6,26, 5.3,26,1009.0,25,""
 -32.5500, 150.0000,2019-03-13,    0.0,25, 26.2,25, 14.0,25, 17.3,25, 11.0,26,  4.9,25,  4.2,26,  4.9,25, 3.7,26, 15.8,25, 50.9,26,100.0,26,  3.4,26,  4.3,26, 2.7,26, 4.6,26, 3.7,26,1014.6,25,""
 -32.5500, 150.0000,2019-03-14,    0.0,25, 31.0,25, 17.5,25, 19.1,25, 17.9,26,  5.9,25,  4.9,26,  5.9,25, 3.8,26, 13.8,25, 42.5,26, 95.6,26,  4.0,26,  5.2,26, 1.7,26, 5.8,26, 3.7,26,1013.1,25,""
 -32.5500, 150.0000,2019-03-15,    0.0,25, 25.3,25, 13.2,25, 15.5,25, 11.4,26,  5.3,25,  4.3,26,  5.3,25, 3.6,26, 15.9,25, 48.1,26,100.0,26,  3.5,26,  4.4,26, 2.3,26, 4.8,26, 3.6,26,1013.3,25,""
 -32.5500, 150.0000,2019-03-16,    0.0,25, 23.1,25, 14.7,25, 16.3,25,  8.6,26,  4.3,25,  2.8,26,  4.3,25, 2.3,26,  7.4,25, 57.7,26, 97.5,26,  2.2,26,  3.0,26, 1.2,26, 3.3,26, 2.3,26,1017.4,25,""
 -32.5500, 150.0000,2019-03-17,    4.1,25, 20.2,25, 15.0,25, 16.7,25,  5.1,26,  3.1,25,  2.6,26,  3.1,25, 2.7,26,  9.7,25, 70.6,26, 98.0,26,  2.1,26,  2.5,26, 2.4,26, 3.0,26, 2.7,26,1016.1,25,""
 -32.5500, 150.0000,2019-03-18,   48.4,25, 21.7,25, 15.1,25, 17.7,25,  5.7,26,  2.9,25,  2.5,26,  2.9,25, 2.3,26,  8.1,25, 68.2,26,100.0,26,  1.9,26,  2.4,26, 2.0,26, 2.7,26, 2.3,26,1013.2,25,""
 -32.5500, 150.0000,2019-03-19,    1.0,25, 24.9,25, 13.3,25, 17.3,25,  9.1,26,  3.7,25,  3.6,26,  3.7,25, 3.0,26, 12.9,25, 55.0,26,100.0,26,  2.8,26,  3.5,26, 2.3,26, 3.6,26, 3.0,26,1012.8,25,""
 -32.5500, 150.0000,2019-03-20,    0.0,25, 26.4,25, 14.3,25, 18.2,25, 10.5,26,  4.6,25,  4.5,26,  4.6,25, 4.3,26, 18.7,25, 52.9,26,100.0,26,  3.6,26,  4.4,26, 3.6,26, 4.9,26, 4.3,26,1014.3,25,""
 -32.5500, 150.0000,2019-03-21,    0.0,25, 27.4,25, 14.6,25, 18.7,25, 11.5,26,  4.5,25,  4.6,26,  4.5,25, 4.3,26, 18.2,25, 51.2,26,100.0,26,  3.7,26,  4.5,26, 3.5,26, 4.9,26, 4.2,26,1015.8,25,""
 -32.5500, 150.0000,2019-03-22,    0.0,25, 27.3,25, 15.4,25, 18.6,25, 11.8,26,  5.2,25,  4.4,26,  5.2,25, 3.9,26, 16.4,25, 51.3,26,100.0,26,  3.5,26,  4.4,26, 2.9,26, 4.8,26, 3.9,26,1017.2,25,""
 -32.5500, 150.0000,2019-03-23,    5.2,25, 30.5,25, 12.4,25, 15.5,25, 18.1,26,  3.4,25,  5.5,26,  3.4,25, 4.0,26, 17.4,25, 35.5,26,100.0,26,  4.3,26,  5.7,26, 2.0,26, 6.0,26, 4.0,26,1015.0,25,""
 -32.5500, 150.0000,2019-03-24,    2.6,25, 30.4,25, 15.2,25, 21.1,25, 13.7,26,  4.7,25,  4.2,26,  4.7,25, 3.3,26, 12.2,25, 48.6,26,100.0,26,  3.2,26,  4.1,26, 2.3,26, 4.2,26, 3.2,26,1013.0,25,""
 -32.5500, 150.0000,2019-03-25,    9.7,25, 21.0,25, 17.0,25, 19.1,25,  4.3,26,  2.0,25,  2.1,26,  2.0,25, 1.9,26,  6.8,25, 76.8,26, 98.6,26,  1.6,26,  2.0,26, 1.8,26, 2.1,26, 2.0,26,1013.2,25,""
 -32.5500, 150.0000,2019-03-26,    7.9,25, 21.5,25, 12.3,25, 13.6,25,  8.6,26,  4.0,25,  4.0,26,  4.0,25, 3.6,26, 17.5,25, 53.1,26, 95.1,26,  3.2,26,  3.9,26, 2.6,26, 4.6,26, 3.6,26,1016.4,25,""
 -32.5500, 150.0000,2019-03-27,    1.3,25, 22.5,25,  9.8,25, 12.7,25,  9.7,26,  4.7,25,  3.4,26,  4.7,25, 2.2,26, 10.5,25, 46.6,26,100.0,26,  2.6,26,  3.5,26, 0.9,26, 3.5,26, 2.2,26,1021.7,25,""
 -32.5500, 150.0000,2019-03-28,    0.0,25, 24.4,25, 11.5,25, 14.5,25, 10.6,26,  4.7,25,  4.4,26,  4.7,25, 3.8,26, 17.9,25, 47.5,26,100.0,26,  3.4,26,  4.3,26, 2.7,26, 4.8,26, 3.7,26,1020.4,25,""
 -32.5500, 150.0000,2019-03-29,    0.0,25, 25.2,25, 13.0,25, 15.4,25, 11.3,26,  3.7,25,  3.8,26,  3.7,25, 2.7,26, 11.9,25, 48.1,26,100.0,26,  2.9,26,  3.8,26, 1.3,26, 4.1,26, 2.7,26,1014.8,25,""
 -32.5500, 150.0000,2019-03-30,   31.1,25, 18.9,25, 15.1,25, 18.1,25,  2.5,26,  4.0,25,  2.6,26,  4.0,25, 3.2,26, 12.7,25, 82.9,26,100.0,26,  1.9,26,  2.1,26, 3.3,26, 3.3,26, 3.3,26,1003.8,25,""
 -32.5500, 150.0000,2019-03-31,    0.0,25, 16.5,25,  6.0,25,  7.2,25,  8.6,26,  3.6,25,  4.1,26,  3.6,25, 3.2,26, 18.0,25, 38.4,26, 77.0,26,  3.0,26,  4.0,26, 1.4,26, 4.9,26, 3.1,26,1016.6,25,""
 -32.5500, 150.0000,2019-04-01,    0.0,25, 20.7,25,  4.8,25, 10.1,25,  8.9,26,  3.5,25,  3.6,26,  3.5,25, 3.6,26, 19.7,25, 41.4,26,100.0,26,  3.1,26,  4.0,26, 2.8,26, 4.4,26, 3.6,26,1021.8,25,""
 -32.5500, 150.0000,2019-04-02,    0.0,25, 19.8,25, 10.3,25, 14.1,25,  5.8,26,  2.9,25,  2.2,26,  2.9,25, 2.4,26,  9.5,25, 61.1,26,100.0,26,  1.9,26,  2.4,26, 2.1,26, 2.7,26, 2.4,26,1027.1,25,""
 -32.5500, 150.0000,2019-04-03,    0.0,25, 24.0,25, 10.0,25, 14.3,25,  9.8,26,  3.2,25,  3.7,26,  3.2,25, 4.0,26, 19.3,25, 47.9,26,100.0,26,  3.3,26,  4.1,26, 3.2,26, 4.6,26, 3.9,26,1027.7,25,""
 -32.5500, 150.0000,2019-04-04,    0.0,25, 22.8,25, 10.2,25, 15.5,25,  7.4,26,  3.0,25,  3.1,26,  3.0,25, 3.2,26, 16.1,25, 55.9,26,100.0,26,  2.7,26,  3.2,26, 3.0,26, 3.4,26, 3.2,26,1028.9,25,""
 -32.5500, 150.0000,2019-04-05,    0.0,25, 21.3,25, 12.6,25, 15.3,25,  6.8,26,  2.9,25,  2.8,26,  2.9,25, 2.9,26, 14.4,25, 60.4,26,100.0,26,  2.5,26,  3.1,26, 2.4,26, 3.4,26, 2.9,26,1029.2,25,""
 -32.5500, 150.0000,2019-04-06,    0.0,25, 25.9,25, 12.5,25, 15.7,25, 11.6,26,  3.6,25,  3.6,26,  3.6,25, 3.4,26, 16.0,25, 47.0,26,100.0,26,  3.3,26,  4.2,26, 2.2,26, 4.6,26, 3.4,26,1024.0,25,""
 -32.5500, 150.0000,2019-04-07,    0.0,25, 28.3,25, 12.0,25, 14.6,25, 15.6,26,  4.4,25,  4.5,26,  4.4,25, 4.4,26, 19.8,25, 38.0,26,100.0,26,  4.1,26,  5.3,26, 2.6,26, 6.1,26, 4.3,26,1021.1,25,""
 -32.5500, 150.0000,2019-04-08,    0.0,25, 28.9,25, 12.4,25, 13.3,25, 17.9,26,  5.7,25,  4.7,26,  5.7,25, 4.1,26, 18.6,25, 33.4,26, 92.4,26,  4.2,26,  5.7,26, 1.5,26, 6.5,26, 4.0,26,1018.9,25,""
 -32.5500, 150.0000,2019-04-09,    0.0,25, 25.3,25, 13.9,25, 11.5,25, 15.7,26,  4.8,25,  4.0,26,  4.8,25, 3.3,26, 15.4,25, 35.7,26, 72.5,26,  3.7,26,  5.1,26, 0.4,26, 6.0,26, 3.2,26,1013.6,25,""
 -32.5500, 150.0000,2019-04-10,    0.0,25, 18.9,25,  6.4,25, 10.7,25,  7.2,26,  3.7,25,  3.0,26,  3.7,25, 2.8,26, 15.9,25, 49.0,26,100.0,26,  2.5,26,  3.2,26, 2.1,26, 3.5,26, 2.8,26,1022.5,25,""
 -32.5500, 150.0000,2019-04-11,    0.0,25, 19.5,25,  8.0,25, 11.8,25,  7.1,26,  2.9,25,  3.2,26,  2.9,25, 3.3,26, 17.9,25, 52.1,26,100.0,26,  2.6,26,  3.3,26, 2.7,26, 3.8,26, 3.3,26,1025.8,25,""
 -32.5500, 150.0000,2019-04-12,    0.0,25, 21.3,25,  8.6,25, 13.6,25,  7.2,26,  3.3,25,  2.9,26,  3.3,25, 2.8,26, 15.0,25, 53.7,26,100.0,26,  2.4,26,  3.0,26, 2.4,26, 3.2,26, 2.8,26,1026.3,25,""
 -32.5500, 150.0000,2019-04-13,    0.0,25, 23.1,25,  8.3,25, 13.6,25,  8.9,26,  3.2,25,  3.1,26,  3.2,25, 2.7,26, 14.2,25, 48.1,26,100.0,26,  2.6,26,  3.4,26, 2.0,26, 3.4,26, 2.7,26,1025.3,25,""
 -32.5500, 150.0000,2019-04-14,    0.0,25, 19.9,25, 11.7,25, 13.8,25,  6.6,26,  3.4,25,  2.4,26,  3.4,25, 2.1,26, 10.5,25, 59.4,26,100.0,26,  2.1,26,  2.7,26, 1.3,26, 2.8,26, 2.1,26,1025.1,25,""
 -32.5500, 150.0000,2019-04-15,    0.1,25, 21.3,25, 11.9,25, 14.1,25,  7.8,26,  3.3,25,  3.1,26,  3.3,25, 3.1,26, 15.9,25, 55.7,26,100.0,26,  2.7,26,  3.3,26, 2.3,26, 3.8,26, 3.1,26,1024.8,25,""
 -32.5500, 150.0000,2019-04-16,    0.0,25, 22.0,25,  9.2,25, 14.0,25,  7.7,26,  2.9,25,  3.2,26,  2.9,25, 3.2,26, 17.0,25, 53.0,26,100.0,26,  2.6,26,  3.3,26, 2.8,26, 3.6,26, 3.2,26,1025.7,25,""
 -32.5500, 150.0000,2019-04-17,    0.0,25, 22.2,25,  9.7,25, 15.2,25,  6.9,26,  3.5,25,  3.0,26,  3.5,25, 3.2,26, 16.4,25, 56.8,26,100.0,26,  2.5,26,  3.0,26, 3.0,26, 3.2,26, 3.1,26,1025.8,25,""
 -32.5500, 150.0000,2019-04-18,    0.0,25, 24.1,25,  7.9,25, 15.6,25,  7.8,26,  3.6,25,  3.3,26,  3.6,25, 3.3,26, 17.1,25, 52.0,26,100.0,26,  2.6,26,  3.2,26, 3.3,26, 3.3,26, 3.3,26,1026.4,25,""
 -32.5500, 150.0000,2019-04-19,    0.0,25, 23.2,25, 11.0,25, 15.8,25,  7.8,26,  3.1,25,  3.0,26,  3.1,25, 3.0,26, 15.2,25, 55.6,26,100.0,26,  2.5,26,  3.1,26, 2.6,26, 3.3,26, 3.0,26,1028.9,25,""
 -32.5500, 150.0000,2019-04-20,    0.0,25, 23.8,25, 12.7,25, 17.1,25,  7.8,26,  2.8,25,  2.9,26,  2.8,25, 2.9,26, 14.2,25, 58.0,26,100.0,26,  2.4,26,  3.0,26, 2.5,26, 3.2,26, 2.8,26,1027.0,25,""
 -32.5500, 150.0000,2019-04-21,    0.0,25, 24.2,25, 12.1,25, 16.7,25,  8.4,26,  3.2,25,  3.1,26,  3.2,25, 2.9,26, 14.7,25, 55.3,26,100.0,26,  2.5,26,  3.2,26, 2.5,26, 3.4,26, 2.9,26,1024.9,25,""
 -32.5500, 150.0000,2019-04-22,    0.0,25, 24.9,25, 11.8,25, 16.9,25,  8.9,26,  3.3,25,  3.0,26,  3.3,25, 2.7,26, 13.5,25, 53.7,26,100.0,26,  2.5,26,  3.2,26, 2.2,26, 3.2,26, 2.7,26,1023.1,25,""
 -32.5500, 150.0000,2019-04-23,    0.0,25, 23.6,25, 12.6,25, 15.7,25,  8.9,26,  3.0,25,  3.1,26,  3.0,25, 2.8,26, 14.1,25, 53.9,26,100.0,26,  2.6,26,  3.3,26, 1.9,26, 3.6,26, 2.8,26,1026.7,25,""
 -32.5500, 150.0000,2019-04-24,    0.0,25, 23.8,25, 11.5,25, 15.4,25,  9.0,26,  3.1,25,  3.0,26,  3.1,25, 2.5,26, 12.9,25, 52.3,26,100.0,26,  2.4,26,  3.2,26, 1.7,26, 3.3,26, 2.5,26,1025.4,25,""
 -32.5500, 150.0000,2019-04-25,    0.0,25, 25.8,25,  9.7,25, 13.5,25, 12.6,26,  3.9,25,  3.4,26,  3.9,25, 2.3,26, 11.4,25, 40.7,26,100.0,26,  2.8,26,  3.9,26, 0.6,26, 3.9,26, 2.3,26,1022.0,25,""
 -32.5500, 150.0000,2019-04-26,    0.0,25, 23.8,25, 11.2,25, 14.7,25,  9.6,26,  4.0,25,  3.3,26,  4.0,25, 3.0,26, 15.4,25, 49.9,26,100.0,26,  2.7,26,  3.5,26, 2.0,26, 3.9,26, 3.0,26,1017.9,25,""
 -32.5500, 150.0000,2019-04-27,    0.0,25, 19.5,25,  4.0,25,  7.7,25, 10.0,26,  3.1,25,  3.5,26,  3.1,25, 2.7,26, 16.4,25, 34.0,26, 94.7,26,  2.7,26,  3.9,26, 0.9,26, 4.5,26, 2.7,26,1023.3,25,""
 -32.5500, 150.0000,2019-04-28,    0.0,25, 21.5,25,  2.8,25,  6.5,25, 12.7,26,  3.2,25,  3.9,26,  3.2,25, 2.9,26, 17.2,25, 25.4,26, 87.0,26,  3.2,26,  4.6,26, 0.4,26, 5.3,26, 2.9,26,1023.3,25,""
 -32.5500, 150.0000,2019-04-29,    0.0,25, 20.6,25,  1.5,25, 10.4,25,  7.6,26,  3.4,25,  3.1,26,  3.4,25, 2.5,26, 15.4,25, 42.9,26,100.0,26,  2.3,26,  3.0,26, 2.1,26, 2.8,26, 2.5,26,1025.1,25,""
 -32.5500, 150.0000,2019-04-30,    0.0,25, 19.8,25,  8.1,25, 14.0,25,  5.2,26,  2.1,25,  2.2,26,  2.1,25, 1.8,26,  9.8,25, 60.7,26,100.0,26,  1.6,26,  2.0,26, 1.8,26, 1.8,26, 1.8,26,1022.7,25,""
 -32.5500, 150.0000,2019-05-01,    0.0,25, 20.9,25, 10.6,25, 15.0,25,  6.1,26,  2.1,25,  1.6,26,  2.1,25, 1.7,26,  6.4,25, 60.7,26,100.0,26,  1.5,26,  2.0,26, 1.4,26, 2.1,26, 1.7,26,1022.8,25,""
 -32.5500, 150.0000,2019-05-02,    0.0,25, 21.9,25, 13.5,25, 17.3,25,  5.8,26,  2.5,25,  1.8,26,  2.5,25, 1.9,26,  9.4,25, 65.9,26,100.0,26,  1.7,26,  2.1,26, 1.6,26, 2.1,26, 1.9,26,1027.0,25,""
 -32.5500, 150.0000,2019-05-03,    0.2,25, 18.9,25, 13.4,25, 15.7,25,  4.3,26,  0.4,25,  1.4,26,  0.4,25, 1.7,26,  6.0,25, 71.9,26,100.0,26,  1.3,26,  1.7,26, 1.4,26, 1.9,26, 1.7,26,1021.2,25,""
 -32.5500, 150.0000,2019-05-04,   16.9,25, 18.0,25, 11.1,25, 13.0,25,  5.5,26,  2.0,25,  2.1,26,  2.0,25, 2.3,26, 13.2,25, 63.0,26, 98.4,26,  1.9,26,  2.4,26, 1.7,26, 2.8,26, 2.2,26,1017.4,25,""
 -32.5500, 150.0000,2019-05-05,    1.6,25, 17.0,25,  5.0,25, 10.2,25,  5.8,26,  2.8,25,  2.0,26,  2.8,25, 1.7,26, 11.3,25, 52.7,26,100.0,26,  1.7,26,  2.3,26, 1.2,26, 2.3,26, 1.7,26,1019.3,25,""
 -32.5500, 150.0000,2019-05-06,    0.0,25, 17.8,25,  3.4,25, 10.4,25,  5.8,26,  2.4,25,  2.3,26,  2.4,25, 2.2,26, 14.4,25, 51.1,26,100.0,26,  1.8,26,  2.4,26, 2.0,26, 2.5,26, 2.2,26,1020.3,25,""
 -32.5500, 150.0000,2019-05-07,    0.0,25, 17.9,25,  2.8,25,  9.8,25,  6.3,26,  2.5,25,  2.4,26,  2.5,25, 2.5,26, 15.6,25, 47.8,26,100.0,26,  2.0,26,  2.6,26, 2.1,26, 2.8,26, 2.5,26,1018.5,25,""
 -32.5500, 150.0000,2019-05-08,    0.0,25, 16.0,25,  5.6,25,  9.2,25,  6.2,26,  2.6,25,  2.2,26,  2.6,25, 2.2,26, 14.3,25, 50.6,26,100.0,26,  1.9,26,  2.6,26, 1.3,26, 3.1,26, 2.2,26,1015.6,25,""
 -32.5500, 150.0000,2019-05-09,    0.0,25, 18.1,25,  0.4,25,  8.2,25,  7.4,26,  2.1,25,  2.4,26,  2.1,25, 2.2,26, 14.8,25, 39.5,26,100.0,26,  2.1,26,  2.9,26, 1.4,26, 3.0,26, 2.2,26,1020.6,25,""
 -32.5500, 150.0000,2019-05-10,    0.0,25, 12.5,25,  4.1,25,  9.5,25,  3.1,26,  1.4,25,  1.5,26,  1.4,25, 1.4,26,  7.8,25, 65.6,26,100.0,26,  1.1,26,  1.4,26, 1.4,26, 1.5,26, 1.5,26,1015.2,25,""
 -32.5500, 150.0000,2019-05-11,    2.7,25, 13.2,25,  4.6,25,  9.3,25,  3.9,26,  1.4,25,  1.7,26,  1.4,25, 1.4,26,  9.8,25, 61.3,26,100.0,26,  1.3,26,  1.7,26, 1.0,26, 1.7,26, 1.4,26,1021.6,25,""
 -32.5500, 150.0000,2019-05-12,    0.0,25, 17.9,25,  1.1,25,  8.6,25,  7.1,26,  1.9,25,  2.4,26,  1.9,25, 2.3,26, 15.1,25, 42.0,26,100.0,26,  2.0,26,  2.8,26, 1.6,26, 3.0,26, 2.3,26,1028.5,25,""
 -32.5500, 150.0000,2019-05-13,    0.0,25, 19.0,25,  1.9,25, 10.6,25,  6.1,26,  1.4,25,  1.9,26,  1.4,25, 1.3,26,  9.0,25, 48.3,26,100.0,26,  1.6,26,  2.2,26, 1.0,26, 1.6,26, 1.3,26,1030.7,25,""
 -32.5500, 150.0000,2019-05-14,    0.0,25, 19.9,25,  5.9,25, 11.2,25,  7.4,26,  2.2,25,  2.3,26,  2.2,25, 2.3,26, 14.0,25, 48.2,26,100.0,26,  2.0,26,  2.7,26, 1.5,26, 2.9,26, 2.2,26,1029.6,25,""
 -32.5500, 150.0000,2019-05-15,    0.0,25, 19.4,25,  2.9,25, 10.8,25,  6.5,26,  1.9,25,  2.3,26,  1.9,25, 2.1,26, 13.9,25, 48.0,26,100.0,26,  1.8,26,  2.4,26, 1.8,26, 2.4,26, 2.1,26,1031.1,25,""
 -32.5500, 150.0000,2019-05-16,    0.0,25, 19.2,25,  4.5,25, 12.4,25,  5.2,26,  1.7,25,  1.9,26,  1.7,25, 1.6,26, 11.0,25, 55.8,26,100.0,26,  1.5,26,  1.9,26, 1.6,26, 1.6,26, 1.6,26,1029.4,25,""
 -32.5500, 150.0000,2019-05-17,    0.0,25, 19.9,25,  7.3,25, 12.3,25,  6.8,26,  2.1,25,  2.1,26,  2.1,25, 1.9,26, 12.0,25, 53.0,26,100.0,26,  1.8,26,  2.4,26, 1.3,26, 2.4,26, 1.9,26,1028.8,25,""
 -32.5500, 150.0000,2019-05-18,    0.0,25, 20.5,25,  4.9,25, 12.8,25,  6.1,26,  1.7,25,  2.2,26,  1.7,25, 2.2,26, 13.7,25, 53.1,26,100.0,26,  1.7,26,  2.2,26, 2.2,26, 2.2,26, 2.2,26,1031.0,25,""
 -32.5500, 150.0000,2019-05-19,    0.0,25, 19.8,25,  5.7,25, 14.0,25,  4.5,26,  1.9,25,  2.0,26,  1.9,25, 1.3,26, 11.7,25, 60.7,26,100.0,26,  1.4,26,  1.6,26, 1.3,26, 1.3,26, 1.3,26,1032.0,25,""
 -32.5500, 150.0000,2019-05-20,    0.0,25, 20.5,25,  6.0,25, 12.2,25,  7.0,26,  1.5,25,  1.9,26,  1.5,25, 1.3,26,  8.7,25, 50.6,26,100.0,26,  1.6,26,  2.3,26, 0.8,26, 1.9,26, 1.3,26,1029.4,25,""
 -32.5500, 150.0000,2019-05-21,    0.0,25, 21.8,25,  6.2,25, 12.3,25,  8.2,26,  1.4,25,  2.2,26,  1.4,25, 1.9,26, 12.2,25, 47.1,26,100.0,26,  2.0,26,  2.7,26, 1.2,26, 2.6,26, 1.9,26,1028.1,25,""
 -32.5500, 150.0000,2019-05-22,    0.0,25, 22.3,25,  6.1,25, 11.7,25,  9.3,26,  2.1,25,  2.4,26,  2.1,25, 2.1,26, 13.1,25, 43.5,26,100.0,26,  2.1,26,  3.0,26, 1.1,26, 3.1,26, 2.1,26,1030.0,25,""
 -32.5500, 150.0000,2019-05-23,    0.0,25, 21.3,25,  6.6,25, 12.8,25,  7.3,26,  2.0,25,  2.0,26,  2.0,25, 1.6,26, 10.5,25, 50.6,26,100.0,26,  1.7,26,  2.4,26, 1.1,26, 2.2,26, 1.6,26,1029.7,25,""
 -32.5500, 150.0000,2019-05-24,    0.0,25, 20.6,25,  4.2,25, 11.1,25,  7.7,26,  1.6,25,  2.1,26,  1.6,25, 1.6,26, 10.9,25, 45.8,26,100.0,26,  1.8,26,  2.5,26, 0.9,26, 2.3,26, 1.6,26,1026.1,25,""
 -32.5500, 150.0000,2019-05-25,    0.0,25, 21.0,25,  2.6,25,  8.9,25,  9.7,26,  2.6,25,  2.4,26,  2.6,25, 1.8,26, 12.1,25, 35.8,26,100.0,26,  2.2,26,  3.2,26, 0.5,26, 3.0,26, 1.8,26,1022.8,25,""
 -32.5500, 150.0000,2019-05-26,    0.0,25, 18.0,25,  5.2,25, 10.4,25,  6.4,26,  1.7,25,  2.0,26,  1.7,25, 1.5,26, 10.5,25, 50.4,26,100.0,26,  1.6,26,  2.2,26, 0.8,26, 2.2,26, 1.5,26,1018.1,25,""
 -32.5500, 150.0000,2019-05-27,    0.0,25, 12.8,25,  2.6,25,  9.1,25,  3.4,26,  2.4,25,  1.5,26,  2.4,25, 1.0,26,  8.1,25, 61.6,26,100.0,26,  1.0,26,  1.3,26, 0.9,26, 1.1,26, 1.0,26,1013.6,25,""
 -32.5500, 150.0000,2019-05-28,    0.7,25, 11.7,25,  1.1,25,  6.8,25,  4.7,26,  2.5,25,  2.0,26,  2.5,25, 1.6,26, 12.6,25, 49.5,26,100.0,26,  1.4,26,  2.0,26, 0.9,26, 2.3,26, 1.6,26,1017.7,25,""
 -32.5500, 150.0000,2019-05-29,    0.0,25, 12.1,25,  5.7,25,  8.3,25,  4.4,26,  2.7,25,  1.4,26,  2.7,25, 0.9,26,  5.3,25, 58.8,26, 90.7,26,  1.2,26,  1.8,26, 0.5,26, 1.2,26, 0.9,26,1011.6,25,""
 -32.5500, 150.0000,2019-05-30,    0.2,25, 10.2,25,  1.3,25,  6.4,25,  4.3,26,  1.9,25,  1.8,26,  1.9,25, 1.3,26, 10.8,25, 51.5,26, 95.4,26,  1.3,26,  1.8,26, 0.6,26, 2.0,26, 1.3,26,1019.1,25,""
 -32.5500, 150.0000,2019-05-31,    0.0,25, 14.1,25,  1.1,25,  7.4,25,  5.6,26,  1.6,25,  1.6,26,  1.6,25, 0.9,26,  7.4,25, 46.0,26,100.0,26,  1.4,26,  2.1,26, 0.5,26, 1.3,26, 0.9,26,1025.3,25,""
 -32.5500, 150.0000,2019-06-01,    0.0,25, 16.3,25, -1.0,25,  8.3,25,  5.7,26,  1.3,25,  1.5,26,  1.3,25, 1.1,26,  9.1,25, 44.8,26,100.0,26,  1.4,26,  2.0,26, 0.7,26, 1.5,26, 1.1,26,1028.2,25,""
 -32.5500, 150.0000,2019-06-02,    0.0,25, 14.8,25,  3.1,25, 10.3,25,  3.6,26,  0.4,25,  1.2,26,  0.4,25, 0.9,26,  4.5,25, 61.2,26,100.0,26,  0.9,26,  1.2,26, 0.9,26, 0.9,26, 0.9,26,1028.7,25,""
 -32.5500, 150.0000,2019-06-03,    4.7,25, 10.5,25,  6.4,25, 10.5,25,  1.3,26,  1.9,25,  1.2,26,  1.9,25, 0.8,26,  6.0,25, 82.8,26,100.0,26,  0.7,26,  0.8,26, 0.8,26, 0.8,26, 0.8,26,1017.2,25,""
 -32.5500, 150.0000,2019-06-04,    1.1,25, 12.8,25,  2.4,25,  8.1,25,  4.3,26,  1.4,25,  1.3,26,  1.4,25, 0.9,26,  7.1,25, 54.8,26,100.0,26,  1.2,26,  1.6,26, 0.6,26, 1.1,26, 0.9,26,1015.4,25,""
 -32.5500, 150.0000,2019-06-05,    0.0,25, 13.2,25,  2.2,25,  7.6,25,  5.0,26,  1.0,25,  1.5,26,  1.0,25, 1.2,26,  9.5,25, 50.1,26,100.0,26,  1.3,26,  1.9,26, 0.6,26, 1.7,26, 1.2,26,1026.2,25,""
 -32.5500, 150.0000,2019-06-06,    0.0,25, 16.3,25,  0.5,25,  6.4,25,  7.9,26,  1.5,25,  1.6,26,  1.5,25, 1.5,26, 11.4,25, 34.6,26,100.0,26,  1.9,26,  2.8,26, 0.4,26, 2.5,26, 1.5,26,1031.7,25,""
 -32.5500, 150.0000,2019-06-07,    0.0,25, 14.8,25,  0.4,25,  8.4,25,  4.9,26,  1.3,25,  1.5,26,  1.3,25, 1.3,26, 10.4,25, 49.9,26,100.0,26,  1.3,26,  1.8,26, 0.9,26, 1.6,26, 1.3,26,1036.5,25,""
 -32.5500, 150.0000,2019-06-08,    0.0,25, 12.8,25,  5.2,25, 10.6,25,  2.4,26,  0.7,25,  1.2,26,  0.7,25, 0.9,26,  5.1,25, 71.8,26,100.0,26,  0.8,26,  0.9,26, 0.9,26, 0.9,26, 0.9,26,1032.6,25,""
 -32.5500, 150.0000,2019-06-09,    0.0,25, 17.2,25,  3.4,25, 10.3,25,  5.4,26,  1.0,25,  1.4,26,  1.0,25, 1.0,26,  7.6,25, 52.5,26,100.0,26,  1.3,26,  1.8,26, 0.7,26, 1.2,26, 1.0,26,1026.9,25,""
 -32.5500, 150.0000,2019-06-10,    0.0,25, 18.1,25,  3.1,25, 10.7,25,  5.6,26,  0.5,25,  1.4,26,  0.5,25, 0.9,26,  7.3,25, 51.5,26,100.0,26,  1.3,26,  1.8,26, 0.7,26, 1.2,26, 0.9,26,1023.3,25,""
 -32.5500, 150.0000,2019-06-11,    0.0,25, 20.6,25,  5.6,25, 12.6,25,  6.6,26,  1.3,25,  1.6,26,  1.3,25, 1.6,26, 11.3,25, 52.0,26,100.0,26,  1.5,26,  2.1,26, 1.3,26, 1.9,26, 1.6,26,1026.0,25,""
 -32.5500, 150.0000,2019-06-12,    0.0,25, 20.3,25,  3.1,25, 10.8,25,  7.4,26,  2.0,25,  1.5,26,  2.0,25, 1.3,26,  9.5,25, 45.4,26,100.0,26,  1.6,26,  2.3,26, 0.7,26, 1.9,26, 1.3,26,1025.0,25,""
